,On,IN,O
,the,DT,O
,jet,NN,O
,kerosene,NN,O
,side,NN,O
,we,PRP,O
,must,MD,O
,be,VB,O
,cautious,JJ,O
,about,IN,O
,quality,NN,O
,.,.,O
Sentence: 13389,Some,DT,O
,are,VBP,O
,commanding,JJ,O
,a,DT,O
,very,RB,O
,good,JJ,O
,premium,NN,O
,of,IN,O
,95,CD,O
,cents,NNS,O
,to,TO,O
,one,CD,O
,dollar,NN,O
,.,.,O
Sentence: 13390,It,PRP,O
,'s,VBZ,O
,been,VBN,O
,99,CD,O
,cents,NNS,O
,to,TO,O
,Korea,NNP,B-LOC
,.,.,O
Sentence: 13391,This,DT,O
,will,MD,O
,stay,VB,O
,at,IN,O
,this,DT,O
,sort,NN,O
,of,IN,O
,price,NN,O
,premium,NN,O
,for,IN,O
,a,DT,O
,while,NN,O
,",",",",O
,"""","""",O
,one,CD,O
,said,VBD,O
,.,.,O
Sentence: 13392,"""","""",O
,But,CC,O
,for,IN,O
,normal,JJ,O
,jet,NN,O
,the,DT,O
,weakened,VBN,O
,demand,NN,O
,is,VBZ,O
,quite,RB,O
,noticeable,JJ,O
,",",",",O
,the,DT,O
,premium,NN,O
,is,VBZ,O
,around,RB,O
,45-50,JJ,O
,cents,NNS,O
,.,.,O
Sentence: 13393,The,DT,O
,differential,JJ,O
,is,VBZ,O
,not,RB,O
,normally,RB,O
,as,RB,O
,wide,JJ,O
,as,IN,O
,this,DT,O
,",",",",O
,"""","""",O
,he,PRP,O
,added,VBD,O
,.,.,O
Sentence: 13394,Another,DT,O
,put,NN,O
,the,DT,O
,premium,NN,O
,for,IN,O
,jet,NN,O
,kerosene,NN,O
,at,IN,O
,between,IN,O
,65,CD,O
,and,CC,O
,75,CD,O
,cents,NNS,O
,.,.,O
Sentence: 13395,One,CD,O
,trader,NN,O
,said,VBD,O
,despite,IN,O
,the,DT,O
,fact,NN,O
,that,IN,O
,some,DT,O
,kerosene,NN,O
,was,VBD,O
,in,IN,O
,storage,NN,O
,at,IN,O
,Dubai,NNP,B-LOC
,ports,NNS,O
,",",",",O
,demand,NN,O
,looked,VBD,O
,to,TO,O
,exceed,VB,O
,supply,NN,O
,in,IN,O
,the,DT,O
,near,JJ,O
,term,NN,O
,.,.,O
Sentence: 13396,Jet,NNP,O
,kerosene,NN,O
,was,VBD,O
,assessed,VBN,O
,at,IN,O
,$,$,O
,27.40,CD,O
,-,:,O
,$,$,O
,27.70,CD,O
,a,DT,O
,barrel,NN,O
,fob,VBD,O
,Gulf,NNP,B-LOC
,on,IN,O
,Thursday,NNP,O
,",",",",O
,up,RB,O
,from,IN,O
,$,$,O
,27.22,CD,O
,last,JJ,O
,week,NN,O
,.,.,O
Sentence: 13397,Dealers,NNS,O
,expected,VBD,O
,premiums,NNS,O
,to,TO,O
,stick,VB,O
,around,RB,O
,current,JJ,O
,levels,NNS,O
,for,IN,O
,the,DT,O
,next,JJ,O
,two,CD,O
,or,CC,O
,three,CD,O
,weeks,NNS,O
,",",",",O
,before,IN,O
,they,PRP,O
,get,VBP,O
,a,DT,O
,boost,NN,O
,in,IN,O
,the,DT,O
,second,JJ,O
,half,NN,O
,of,IN,O
,September,NNP,O
,from,IN,O
,demand,NN,O
,for,IN,O
,October,NNP,O
,cargoes,NNS,O
,.,.,O
Sentence: 13398,Gas,NNP,O
,oil,NN,O
,",",",",O
,assessed,VBN,O
,at,IN,O
,$,$,O
,24.00,CD,O
,-,:,O
,$,$,O
,24.20,CD,O
,a,DT,O
,barrel,NN,O
,fob,VBD,O
,Gulf,NNP,B-LOC
,",",",",O
,was,VBD,O
,little,RB,O
,changed,VBN,O
,on,IN,O
,Thursday,NNP,O
,from,IN,O
,last,JJ,O
,week,NN,O
,'s,POS,O
,$,$,O
,24.10,CD,O
,-,:,O
,$,$,O
,24.24,CD,O
,.,.,O
Sentence: 13399,"""","""",O
,On,IN,O
,gas,NN,O
,oil,NN,O
,",",",",O
,in,IN,O
,the,DT,O
,near,JJ,O
,term,NN,O
,demand,NN,O
,and,CC,O
,supply,NN,O
,are,VBP,O
,balanced,VBN,O
,to,TO,O
,a,DT,O
,bit,NN,O
,short,RB,O
,",",",",O
,there,EX,O
,are,VBP,O
,some,DT,O
,enquiries,NNS,O
,into,IN,O
,east,JJ,O
,Africa,NNP,B-LOC
,and,CC,O
,short,JJ,O
,covering,NN,O
,in,IN,O
,India,NNP,B-LOC
,",",",",O
,"""","""",O
,said,VBD,O
,one,CD,O
,trader,NN,O
,.,.,O
Sentence: 13400,"""","""",O
,The,DT,O
,Indians,NNPS,B-MISC
,have,VBP,O
,awarded,VBD,O
,three,CD,O
,cargoes,NNS,O
,",",",",O
,but,CC,O
,the,DT,O
,question,NN,O
,is,VBZ,O
,whether,IN,O
,they,PRP,O
,will,MD,O
,come,VB,O
,out,RB,O
,for,IN,O
,more,JJR,O
,",",",",O
,"""","""",O
,he,PRP,O
,added,VBD,O
,.,.,O
Sentence: 13401,India,NNP,B-LOC
,has,VBZ,O
,acquired,VBN,O
,"120,000",CD,O
,tonnes,NNS,O
,of,IN,O
,diesel,NN,O
,in,IN,O
,three,CD,O
,cargoes,NNS,O
,",",",",O
,bound,JJ,O
,for,IN,O
,the,DT,O
,west,JJ,O
,coast,NN,O
,",",",",O
,in,IN,O
,its,PRP$,O
,October,NNP,O
,tender,NN,O
,.,.,O
Sentence: 13402,Traders,NNS,O
,said,VBD,O
,the,DT,O
,award,NN,O
,could,MD,O
,be,VB,O
,India,NNP,B-LOC
,'s,POS,O
,lowest,JJS,O
,in,IN,O
,recent,JJ,O
,years,NNS,O
,.,.,O
Sentence: 13403,"""","""",O
,After,IN,O
,IOC,NNP,B-ORG
,'s,POS,O
,very,JJ,O
,small,JJ,O
,purchase,NN,O
,of,IN,O
,"120,000",CD,O
,tonnes,NNS,O
,",",",",O
,I,PRP,O
,'m,VBP,O
,still,RB,O
,suspicious,JJ,O
,that,IN,O
,they,PRP,O
,will,MD,O
,buy,VB,O
,more,JJR,O
,in,IN,O
,the,DT,O
,second,JJ,O
,half,NN,O
,of,IN,O
,October,NNP,O
,",",",",O
,"""","""",O
,another,DT,O
,said,VBD,O
,.,.,O
Sentence: 13404,But,CC,O
,traders,NNS,O
,see,VBP,O
,the,DT,O
,market,NN,O
,remaining,VBG,O
,tight,JJ,O
,in,IN,O
,the,DT,O
,short-term,JJ,O
,",",",",O
,with,IN,O
,some,DT,O
,surplus,NN,O
,arising,VBG,O
,closer,RBR,O
,to,TO,O
,October,NNP,O
,.,.,O
Sentence: 13405,"""","""",O
,I,PRP,O
,see,VBP,O
,an,DT,O
,overhang,NN,O
,of,IN,O
,gas,NN,O
,oil,NN,O
,further,RBR,O
,out,IN,O
,",",",",O
,"""","""",O
,one,CD,O
,said,VBD,O
,.,.,O
Sentence: 13406,"""","""",O
,Gas,NNP,O
,oil,NN,O
,will,MD,O
,remain,VB,O
,tight,RB,O
,in,IN,O
,the,DT,O
,short,JJ,O
,term,NN,O
,up,IN,O
,to,TO,O
,mid-September,NN,O
,with,IN,O
,the,DT,O
,premium,NN,O
,of,IN,O
,around,RB,O
,$,$,O
,1,CD,O
,for,IN,O
,0.5,CD,O
,percent,NN,O
,(,(,O
,sulphur,NN,O
,material,NN,O
,),),O
,.,.,O
Sentence: 13407,In,IN,O
,the,DT,O
,second,JJ,O
,half,NN,O
,of,IN,O
,September,NNP,O
,and,CC,O
,October,NNP,O
,we,PRP,O
,see,VBP,O
,the,DT,O
,premium,NN,O
,coming,VBG,O
,off,RP,O
,to,TO,O
,70-75,CD,O
,cents,NNS,O
,.,.,O
,"""","""",O
Sentence: 13408,Traders,NNS,O
,said,VBD,O
,there,EX,O
,was,VBD,O
,not,RB,O
,much,JJ,O
,demand,NN,O
,for,IN,O
,one,CD,O
,percent,NN,O
,sulphur,NN,O
,material,NN,O
,gas,NN,O
,oil,NN,O
,",",",",O
,with,IN,O
,the,DT,O
,premium,NN,O
,at,IN,O
,40,CD,O
,to,TO,O
,45,CD,O
,cents,NNS,O
,.,.,O
Sentence: 13409,Egypt,NNP,B-LOC
,police,NN,O
,catch,NN,O
,ancient,JJ,O
,manuscript,NN,O
,thieves,NNS,O
,.,.,O
Sentence: 13410,CAIRO,NNP,B-LOC
,1996-08-29,CD,O
Sentence: 13411,Egyptian,JJ,B-MISC
,police,NN,O
,have,VBP,O
,arrested,VBN,O
,eight,CD,O
,people,NNS,O
,who,WP,O
,were,VBD,O
,trying,VBG,O
,to,TO,O
,sell,VB,O
,an,DT,O
,ancient,JJ,O
,copy,NN,O
,of,IN,O
,the,DT,O
,Old,NNP,B-MISC
,Testament,NNP,I-MISC
,",",",",O
,the,DT,O
,official,NN,O
,al-Akhbar,JJ,B-ORG
,newspaper,NN,O
,said,VBD,O
,on,IN,O
,Thursday,NNP,O
,.,.,O
Sentence: 13412,The,DT,O
,daily,JJ,O
,said,VBD,O
,the,DT,O
,men,NNS,O
,had,VBD,O
,wanted,VBN,O
,to,TO,O
,sell,VB,O
,the,DT,O
,undated,JJ,O
,manuscript,NN,O
,to,TO,O
,a,DT,O
,Jewish,JJ,B-MISC
,group,NN,O
,for,IN,O
,five,CD,O
,million,CD,O
,pounds,NNS,O
,(,(,O
,$,$,O
,1.5,CD,O
,million,CD,O
,),),O
,.,.,O
Sentence: 13413,Instead,RB,O
,an,DT,O
,undercover,JJ,O
,police,NN,O
,officer,NN,O
,pretended,VBD,O
,to,TO,O
,be,VB,O
,interested,JJ,O
,in,IN,O
,buying,VBG,O
,it,PRP,O
,and,CC,O
,arrested,VBN,O
,them,PRP,O
,.,.,O
Sentence: 13414,The,DT,O
,newspaper,NN,O
,did,VBD,O
,not,RB,O
,give,VB,O
,any,DT,O
,details,NNS,O
,about,IN,O
,the,DT,O
,manuscript,NN,O
,but,CC,O
,said,VBD,O
,it,PRP,O
,had,VBD,O
,been,VBN,O
,relinquished,VBN,O
,to,TO,O
,the,DT,O
,Islamic,NNP,B-LOC
,Museum,NNP,I-LOC
,in,IN,O
,Cairo,NNP,B-LOC
,.,.,O
Sentence: 13415,New,NNP,O
,U.S.,NNP,B-LOC
,ambassador,NN,O
,arrives,VBZ,O
,in,IN,O
,Saudi,NNP,B-LOC
,Arabia,NNP,I-LOC
,.,.,O
Sentence: 13416,DUBAI,NNP,B-LOC
,1996-08-29,CD,O
Sentence: 13417,Washington,NNP,B-LOC
,'s,POS,O
,new,JJ,O
,ambassador,NN,O
,to,TO,O
,Saudi,NNP,B-LOC
,Arabia,NNP,I-LOC
,",",",",O
,Wyche,NNP,O
,Fowler,NNP,B-PER
,",",",",O
,arrived,VBN,O
,in,IN,O
,the,DT,O
,kingdom,NN,O
,to,TO,O
,take,VB,O
,up,RP,O
,his,PRP$,O
,post,NN,O
,",",",",O
,the,DT,O
,U.S.,NNP,B-LOC
,embassy,NN,O
,in,IN,O
,Riyadh,NNP,B-LOC
,said,VBD,O
,on,IN,O
,Thursday,NNP,O
,.,.,O
Sentence: 13418,Fowler,NNP,B-PER
,",",",",O
,a,DT,O
,lawyer,NN,O
,and,CC,O
,former,JJ,O
,senator,NN,O
,",",",",O
,arrived,VBN,O
,late,RB,O
,on,IN,O
,Wednesday,NNP,O
,",",",",O
,the,DT,O
,embassy,NN,O
,said,VBD,O
,in,IN,O
,a,DT,O
,statement,NN,O
,.,.,O
Sentence: 13419,President,NNP,O
,Bill,NNP,B-PER
,Clinton,NNP,I-PER
,earlier,RBR,O
,this,DT,O
,month,NN,O
,invoked,VBD,O
,special,JJ,O
,powers,NNS,O
,to,TO,O
,appoint,VB,O
,Fowler,NNP,B-PER
,during,IN,O
,the,DT,O
,congressional,JJ,O
,recess,NN,O
,because,IN,O
,the,DT,O
,Senate,NNP,B-ORG
,delayed,VBD,O
,confirming,VBG,O
,his,PRP$,O
,nomination,NN,O
,.,.,O
Sentence: 13420,Fowler,NNP,B-PER
,'s,POS,O
,predecessor,NN,O
,Raymond,NNP,B-PER
,Mabus,NNP,I-PER
,returned,VBD,O
,to,TO,O
,the,DT,O
,United,NNP,B-LOC
,States,NNPS,I-LOC
,in,IN,O
,May,NNP,O
,.,.,O
Sentence: 13421,Jordanian,NNP,B-MISC
,PM,NNP,O
,Kabariti,NNP,B-PER
,leaves,VBZ,O
,for,IN,O
,West,NNP,B-LOC
,Bank,NNP,I-LOC
,.,.,O
Sentence: 13422,AMMAN,NNP,B-LOC
,1996-08-29,CD,O
Sentence: 13423,Jordanian,NNP,B-MISC
,Prime,NNP,O
,Minister,NNP,O
,Abdul-Karim,NNP,B-PER
,al-Kabariti,NN,I-PER
,left,VBD,O
,Amman,NNP,B-LOC
,on,IN,O
,Thursday,NNP,O
,for,IN,O
,the,DT,O
,West,NNP,B-LOC
,Bank,NNP,I-LOC
,town,NN,O
,of,IN,O
,Ramallah,NNP,B-LOC
,to,TO,O
,hold,VB,O
,talks,NNS,O
,with,IN,O
,Palestinian,JJ,B-MISC
,President,NNP,O
,Yasser,NNP,B-PER
,Arafat,NNP,I-PER
,on,IN,O
,the,DT,O
,stalled,VBN,O
,Middle,NNP,B-LOC
,East,NNP,I-LOC
,peace,NN,O
,process,NN,O
,",",",",O
,officials,NNS,O
,said,VBD,O
,.,.,O
Sentence: 13424,The,DT,O
,official,JJ,O
,state,NN,O
,news,NN,O
,agency,NN,O
,Petra,NNP,B-ORG
,said,VBD,O
,Kabariti,NNP,B-PER
,would,MD,O
,hold,VB,O
,discussions,NNS,O
,"""","""",O
,on,IN,O
,the,DT,O
,latest,JJS,O
,developments,NNS,O
,in,IN,O
,the,DT,O
,peace,NN,O
,process,NN,O
,and,CC,O
,bilateral,JJ,O
,cooperation,NN,O
,"""","""",O
,.,.,O
Sentence: 13425,The,DT,O
,visit,NN,O
,was,VBD,O
,Kabariti,NNP,B-PER
,'s,POS,O
,first,JJ,O
,trip,NN,O
,outside,IN,O
,the,DT,O
,country,NN,O
,since,IN,O
,Jordan,NNP,B-LOC
,was,VBD,O
,shaken,VBN,O
,by,IN,O
,food,NN,O
,riots,NNS,O
,earlier,RBR,O
,this,DT,O
,month,NN,O
,.,.,O
Sentence: 13426,Palestinians,NNPS,B-MISC
,end,VBP,O
,four-hour,JJ,O
,strike,NN,O
,.,.,O
Sentence: 13427,JERUSALEM,VBN,B-LOC
,1996-08-29,CD,O
Sentence: 13428,Palestinians,NNPS,B-MISC
,reopened,VBD,O
,their,PRP$,O
,shops,NNS,O
,on,IN,O
,Thursday,NNP,O
,at,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,a,DT,O
,four-hour,JJ,O
,strike,NN,O
,called,VBN,O
,by,IN,O
,President,NNP,O
,Yasser,NNP,B-PER
,Arafat,NNP,I-PER
,to,TO,O
,protest,VB,O
,against,IN,O
,Israel,NNP,B-LOC
,'s,POS,O
,policy,NN,O
,on,IN,O
,Jewish,JJ,B-MISC
,settlements,NNS,O
,and,CC,O
,Jerusalem,NNP,B-LOC
,",",",",O
,witnesses,NNS,O
,said,VBD,O
,.,.,O
Sentence: 13429,Shopkeepers,NNS,O
,in,IN,O
,Arab,NNP,B-LOC
,East,NNP,I-LOC
,Jerusalem,NNP,I-LOC
,rolled,VBD,O
,up,RP,O
,their,PRP$,O
,shutters,NNS,O
,some,DT,O
,10,CD,O
,minutes,NNS,O
,before,IN,O
,the,DT,O
,scheduled,VBN,O
,noon,NN,O
,(,(,O
,0900,CD,O
,GMT,NNP,B-MISC
,),),O
,end,NN,O
,of,IN,O
,the,DT,O
,stoppage,NN,O
,.,.,O
Sentence: 13430,Palestinian,NN,B-MISC
,leaders,NNS,O
,called,VBD,O
,the,DT,O
,strike,NN,O
,",",",",O
,the,DT,O
,first,JJ,O
,in,IN,O
,the,DT,O
,West,NNP,B-LOC
,Bank,NNP,I-LOC
,and,CC,O
,Gaza,NNP,B-LOC
,since,IN,O
,1994,CD,O
,",",",",O
,a,DT,O
,warning,NN,O
,signal,NN,O
,that,IN,O
,the,DT,O
,peace,NN,O
,process,NN,O
,with,IN,O
,Israel,NNP,B-LOC
,was,VBD,O
,in,IN,O
,danger,NN,O
,.,.,O
Sentence: 13431,Witnesses,NNS,O
,said,VBD,O
,most,JJS,O
,shops,NNS,O
,were,VBD,O
,closed,JJ,O
,in,IN,O
,towns,NNS,O
,and,CC,O
,villages,NNS,O
,in,IN,O
,the,DT,O
,areas,NNS,O
,",",",",O
,with,IN,O
,the,DT,O
,exception,NN,O
,of,IN,O
,Hebron,NNP,B-LOC
,",",",",O
,a,DT,O
,West,NNP,B-LOC
,Bank,NNP,I-LOC
,city,NN,O
,still,RB,O
,under,IN,O
,Israeli,JJ,B-MISC
,occupation,NN,O
,.,.,O
Sentence: 13432,U.S.,NNP,B-LOC
,wheat,NN,O
,weekly,JJ,O
,export,NN,O
,sales,NNS,O
,highlights,VBZ,O
,-,:,O
,USDA,NNP,B-ORG
,.,.,O
Sentence: 13433,WASHINGTON,NNP,B-LOC
,1996-08-29,CD,O
Sentence: 13434,U.S.,NNP,B-LOC
,wheat,NN,O
,major,JJ,O
,net,JJ,O
,sales,NNS,O
,activity,NN,O
,in,IN,O
,the,DT,O
,week,NN,O
,ended,VBD,O
,Aug,NNP,O
,22,CD,O
,reported,VBD,O
,by,IN,O
,exporters,NNS,O
,for,IN,O
,the,DT,O
,following,VBG,O
,purchasing,NN,O
,countries,NNS,O
,",",",",O
,in,IN,O
,tonnes,NNS,O
,:,:,O
Sentence: 13435,Net,JJ,O
,Sales,NNS,O
,:,:,O
,1996/97,CD,O
,1997/98,CD,O
Sentence: 13436,Egypt,NNP,B-LOC
,"199,900",CD,O
,Nil,NNP,O
Sentence: 13437,S.,NNP,B-LOC
,Korea,NNP,I-LOC
,"149,100-A",NNP,O
Sentence: 13438,Japan,NNP,B-LOC
,"74,600",NNP,O
Sentence: 13439,China,NNP,B-LOC
,"55,000-B",NNS,O
Sentence: 13440,Indonesia,NNP,B-LOC
,"55,000-B",NNS,O
Sentence: 13441,Unknown,JJ,O
,-,:,O
,"161,600",CD,O
Sentence: 13442,A-,NNP,O
,includes,VBZ,O
,"54,600",CD,O
,tonnes,VBZ,O
,changed,VBN,O
,from,IN,O
,unknown,JJ,O
,.,.,O
Sentence: 13443,B-,NNP,O
,reflects,VBZ,O
,"55,000",CD,O
,tonnes,VBZ,O
,changed,VBN,O
,from,IN,O
,unknown,JJ,O
,.,.,O
Sentence: 13444,Primary,NNP,O
,Export,NNP,O
,Destinations,NNS,O
,:,:,O
,Egypt,NNP,B-LOC
,",",",",O
,Morocco,NNP,B-LOC
,",",",",O
,S.,NNP,B-LOC
,Korea,NNP,I-LOC
,",",",",O
,Yemen,NNP,B-LOC
,",",",",O
,Pakistan,NNP,B-LOC
,",",",",O
,Mexico,NNP,B-LOC
,and,CC,O
,China,NNP,B-LOC
,.,.,O
Sentence: 13445,Keane,NNP,B-ORG
,wins,VBZ,O
,contract,NN,O
,from,IN,O
,ING,NNP,B-ORG
,units,NNS,O
,.,.,O
Sentence: 13446,BOSTON,NNP,B-LOC
,1996-08-29,CD,O
Sentence: 13447,Software,NNP,O
,services,NNS,O
,company,NN,O
,Keane,NNP,B-ORG
,Inc,NNP,I-ORG
,said,VBD,O
,it,PRP,O
,had,VBD,O
,won,VBN,O
,a,DT,O
,year,NN,O
,2000,CD,O
,compliance,NN,O
,contract,NN,O
,from,IN,O
,Life,NNP,B-ORG
,Insurance,NNP,I-ORG
,Co,NNP,I-ORG
,of,IN,I-ORG
,Georgia,NNP,I-ORG
,and,CC,O
,Southland,NNP,B-ORG
,Life,NNP,I-ORG
,Insurance,NNP,I-ORG
,Co,NNP,I-ORG
,",",",",O
,both,DT,O
,part,NN,O
,of,IN,O
,The,DT,B-LOC
,Netherlands,NNP,I-LOC
,',POS,O
,ING,NNP,B-ORG
,Group,NNP,I-ORG
,.,.,O
Sentence: 13448,The,DT,O
,company,NN,O
,said,VBD,O
,in,IN,O
,a,DT,O
,statement,NN,O
,late,JJ,O
,on,IN,O
,Wednesday,NNP,O
,it,PRP,O
,would,MD,O
,conduct,VB,O
,an,DT,O
,enterprise,NN,O
,assessment,NN,O
,and,CC,O
,strategic,JJ,O
,compliance,NN,O
,plan,NN,O
,for,IN,O
,preparing,VBG,O
,all,PDT,O
,the,DT,O
,mainframe,JJ,O
,systems,NNS,O
,of,IN,O
,Life,NNP,B-ORG
,of,IN,I-ORG
,Georgia,NNP,I-ORG
,and,CC,O
,Southland,NNP,B-ORG
,Life,NNP,I-ORG
,to,TO,O
,operate,VB,O
,in,IN,O
,the,DT,O
,new,JJ,O
,century,NN,O
,.,.,O
Sentence: 13449,The,DT,O
,project,NN,O
,will,MD,O
,be,VB,O
,managed,VBN,O
,by,IN,O
,Keane,NNP,B-ORG
,'s,POS,O
,Atlanta,NNP,B-LOC
,office,NN,O
,.,.,O
Sentence: 13450,"""","""",O
,The,DT,O
,client,NN,O
,'s,POS,O
,goal,NN,O
,is,VBZ,O
,to,TO,O
,complete,VB,O
,its,PRP$,O
,year,NN,O
,2000,CD,O
,conversion,NN,O
,activities,NNS,O
,by,IN,O
,the,DT,O
,end,NN,O
,of,IN,O
,1997,CD,O
,",",",",O
,"""","""",O
,the,DT,O
,statement,NN,O
,said,VBD,O
,.,.,O
Sentence: 13451,--,:,O
,New,NNP,B-LOC
,York,NNP,I-LOC
,newsroom,NN,O
,",",",",O
,(,(,O
,212,LS,O
,),),O
,859-1610,CD,O
Sentence: 13452,PRESS,NNS,O
,DIGEST,NNP,O
,-,:,O
,Wall,NNP,B-ORG
,Street,NNP,I-ORG
,Journal,NNP,I-ORG
,-,:,O
,Aug,NNP,O
,29,CD,O
,.,.,O
Sentence: 13453,NEW,NNP,B-LOC
,YORK,NNP,I-LOC
,1996-08-29,CD,O
Sentence: 13454,The,DT,O
,National,NNP,B-ORG
,Basketball,NNP,I-ORG
,Association,NNP,I-ORG
,has,VBZ,O
,sued,VBN,O
,America,NNP,B-ORG
,Online,NNP,I-ORG
,Inc,NNP,I-ORG
,",",",",O
,alleging,VBG,O
,that,IN,O
,the,DT,O
,United,NNP,B-LOC
,States,NNP,I-LOC
,',POS,O
,No,DT,O
,1,CD,O
,on-line,JJ,O
,service,NN,O
,is,VBZ,O
,delivering,VBG,O
,real-time,JJ,O
,information,NN,O
,about,IN,O
,league,NN,O
,games,NNS,O
,without,IN,O
,its,PRP$,O
,permission,NN,O
,",",",",O
,The,DT,B-ORG
,Wall,NNP,I-ORG
,Street,NNP,I-ORG
,Journal,NNP,I-ORG
,reported,VBD,O
,on,IN,O
,Thursday,NNP,O
,.,.,O
Sentence: 13455,The,DT,O
,suit,NN,O
,was,VBD,O
,filed,VBN,O
,on,IN,O
,Wednesday,NNP,O
,in,IN,O
,federal,JJ,O
,court,NN,O
,in,IN,O
,Manhattan,NNP,B-LOC
,and,CC,O
,is,VBZ,O
,another,DT,O
,legal,JJ,O
,skirmish,NN,O
,over,IN,O
,what,WP,O
,constitutes,VBZ,O
,a,DT,O
,"""","""",O
,broadcast,NN,O
,"""","""",O
,in,IN,O
,the,DT,O
,computer,NN,O
,age,NN,O
,.,.,O
Sentence: 13456,The,DT,O
,suit,NN,O
,contends,VBZ,O
,America,NNP,B-ORG
,Online,NNP,I-ORG
,was,VBD,O
,misappropriating,VBG,O
,NBA,NNP,B-ORG
,property,NN,O
,by,IN,O
,providing,VBG,O
,a,DT,O
,site,NN,O
,containing,VBG,O
,continually,RB,O
,updated,VBN,O
,scores,NNS,O
,and,CC,O
,statistics,NNS,O
,of,IN,O
,NBA,NNP,B-ORG
,games,NNS,O
,in,IN,O
,progress,NN,O
,.,.,O
Sentence: 13457,The,DT,O
,newspaper,NN,O
,also,RB,O
,reported,VBD,O
,:,:,O
Sentence: 13458,*,SYM,O
,Baxter,NNP,B-ORG
,International,NNP,I-ORG
,Inc,NNP,I-ORG
,has,VBZ,O
,reached,VBN,O
,an,DT,O
,agreement,NN,O
,to,TO,O
,acquire,VB,O
,Austria,NNP,B-LOC
,'s,POS,O
,Immuno,NNP,B-ORG
,International,NNP,I-ORG
,AG,NNP,I-ORG
,in,IN,O
,a,DT,O
,complex,JJ,O
,deal,NN,O
,valued,VBN,O
,at,IN,O
,$,$,O
,715,CD,O
,miilion,NN,O
,.,.,O
Sentence: 13459,*,SYM,O
,Boeing,NNP,B-ORG
,Co,NNP,I-ORG
,secures,VBZ,O
,$,$,O
,5.5,CD,O
,billion,CD,O
,in,IN,O
,orders,NNS,O
,for,IN,O
,new,JJ,O
,",",",",O
,larger,JJR,O
,747s,NNS,O
,.,.,O
Sentence: 13460,*,SYM,O
,President,NNP,O
,Bill,NNP,B-PER
,Clinton,NNP,I-PER
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,propose,VB,O
,a,DT,O
,tax,NN,O
,break,NN,O
,on,IN,O
,home,NN,O
,sales,NNS,O
,.,.,O
Sentence: 13461,*,SYM,O
,Philip,NNP,B-ORG
,Morris,NNP,I-ORG
,Cos,NNP,I-ORG
,Inc,NNP,I-ORG
,raises,VBZ,O
,dividend,NN,O
,20,CD,O
,percent,NN,O
,.,.,O
Sentence: 13462,*,SYM,O
,Salomon,NNP,B-ORG
,Brothers,NNPS,I-ORG
,Inc,NNP,I-ORG
,analyst,NN,O
,is,VBZ,O
,bullish,JJ,O
,on,IN,O
,International,NNP,B-ORG
,Business,NNP,I-ORG
,Machines,NNPS,I-ORG
,Corp,NNP,I-ORG
,.,.,O
Sentence: 13463,*,SYM,O
,Sierra,NNP,B-ORG
,Semiconductor,NNP,I-ORG
,Corp,NNP,I-ORG
,puts,VBZ,O
,modem,NN,O
,chipset,NN,O
,line,NN,O
,up,RP,O
,for,IN,O
,sale,NN,O
,and,CC,O
,sets,VBZ,O
,layoffs,NNS,O
,.,.,O
Sentence: 13464,*,SYM,O
,Red,NNP,B-ORG
,Lion,NNP,I-ORG
,Hotels,NNPS,I-ORG
,Inc,NNP,I-ORG
,says,VBZ,O
,it,PRP,O
,'s,VBZ,O
,holding,VBG,O
,merger,NN,O
,talks,NNS,O
,with,IN,O
,Doubletree,NNP,B-ORG
,Corp,NNP,I-ORG
,.,.,O
Sentence: 13465,*,SYM,O
,GTE,NNP,B-ORG
,Corp,NNP,I-ORG
,",",",",O
,Baby,NNP,B-ORG
,Bells,NNPS,I-ORG
,and,CC,O
,their,PRP$,O
,allies,NNS,O
,ready,JJ,O
,to,TO,O
,launch,VB,O
,challenge,NN,O
,to,TO,O
,telecommunications,NNS,O
,reform,NN,O
,law,NN,O
,.,.,O
Sentence: 13466,*,SYM,O
,Economists,NNS,O
,see,VBP,O
,second-quarter,JJ,O
,gross,JJ,O
,domestic,JJ,O
,product,NN,O
,revised,VBN,O
,down,RB,O
,0.1,CD,O
,percentage,NN,O
,point,NN,O
,.,.,O
Sentence: 13467,*,SYM,O
,President,NNP,O
,Clinton,NNP,B-PER
,proposes,VBZ,O
,five-point,JJ,O
,plan,NN,O
,to,TO,O
,clean,VB,O
,up,RP,O
,toxic,JJ,O
,waste,NN,O
,sites,NNS,O
,.,.,O
Sentence: 13468,*,SYM,O
,Securities,NNPS,B-ORG
,and,CC,I-ORG
,Exchange,NNP,I-ORG
,Commission,NNP,I-ORG
,acts,VBZ,O
,to,TO,O
,improve,VB,O
,stock-trade,JJ,O
,prices,NNS,O
,for,IN,O
,investors,NNS,O
,.,.,O
Sentence: 13469,*,SYM,O
,H&R,NNP,B-ORG
,Block,NNP,I-ORG
,Inc,NNP,I-ORG
,delays,NNS,O
,spinoff,NN,O
,of,IN,O
,its,PRP$,O
,stake,NN,O
,in,IN,O
,CompuServe,NNP,B-ORG
,Corp,NNP,I-ORG
,.,.,O
Sentence: 13470,*,SYM,O
,Stock,NNP,O
,funds,NNS,O
,see,VBP,O
,cash,NN,O
,pour,VBP,O
